epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,14969.4,1.2911,0.56264,1.00817,0.88446,0.76263,0.81915,0.4853,1.58189,0.97736,1.52843,7.6e-05,7.6e-05,7.6e-05
142,15038.5,1.2693,0.55857,1.01168,0.88696,0.76289,0.81796,0.49338,1.56329,0.97826,1.52438,6.94e-05,6.94e-05,6.94e-05
143,15099.4,1.2762,0.55049,0.99922,0.8901,0.77076,0.82365,0.4949,1.56068,0.98553,1.51981,6.28e-05,6.28e-05,6.28e-05
144,15174,1.27887,0.55142,0.99422,0.89521,0.7652,0.82458,0.4872,1.57051,0.99047,1.51462,5.62e-05,5.62e-05,5.62e-05
145,15274.3,1.25364,0.56012,1.00088,0.88638,0.78073,0.83078,0.49655,1.55832,0.99997,1.51566,4.96e-05,4.96e-05,4.96e-05
146,15335,1.23876,0.53103,0.99336,0.88754,0.77558,0.82727,0.49562,1.55784,1.01013,1.52411,4.3e-05,4.3e-05,4.3e-05
147,15412.8,1.26326,0.54298,0.99435,0.89014,0.77117,0.82486,0.49179,1.55797,1.00889,1.51554,3.64e-05,3.64e-05,3.64e-05
148,15504.4,1.25523,0.5433,0.99363,0.89338,0.77389,0.83136,0.49464,1.55713,0.99533,1.52099,2.98e-05,2.98e-05,2.98e-05
149,15574.1,1.23073,0.53222,1.00554,0.89386,0.78173,0.83141,0.4954,1.5538,1.00067,1.51789,2.32e-05,2.32e-05,2.32e-05
150,15697,1.252,0.52478,0.98535,0.88563,0.78358,0.82892,0.4937,1.56124,0.99408,1.52189,1.66e-05,1.66e-05,1.66e-05
